Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a)
Serra,5,52,46,,32,6,23.218000,Castagno,True,0.080000,0.890196,30.000000,200.000000,3.750000,0.040000
Serra,5,52,47,,43,8,24.980000,Castagno,True,0.150000,1.716992,30.000000,200.000000,2.790000,0.050000
Serra,6,50,1,,54,11,30.000000,Douglas,True,0.230000,2.974655,33.000000,200.000000,2.440000,0.080000
Serra,6,50,2,,48,9,30.000000,Douglas,True,0.180000,2.355166,33.000000,200.000000,2.750000,0.070000
Serra,6,50,3,,51,10,30.000000,Douglas,True,0.200000,2.655908,33.000000,200.000000,2.590000,0.080000
Serra,6,50,4,,48,9,30.000000,Douglas,True,0.180000,2.355166,33.000000,200.000000,2.750000,0.070000
Serra,6,50,5,,36,7,26.119000,Abete,True,0.100000,1.293295,33.000000,200.000000,3.670000,0.060000
Serra,6,50,6,,64,13,31.968000,Abete,True,0.320000,4.978001,33.000000,200.000000,2.060000,0.100000
Serra,6,50,7,,66,13,30.000000,Douglas,True,0.340000,4.429696,33.000000,200.000000,2.000000,0.100000
Serra,6,50,8,,49,10,29.253000,Abete,True,0.190000,2.675196,33.000000,200.000000,2.690000,0.080000
Serra,6,50,9,,74,15,30.000000,Douglas,True,0.430000,5.559770,33.000000,200.000000,1.780000,0.120000
Serra,6,50,10,,50,10,29.459000,Abete,True,0.200000,2.804656,33.000000,200.000000,2.640000,0.080000
Serra,6,50,11,,47,9,28.829000,Abete,True,0.170000,2.426451,33.000000,200.000000,2.810000,0.070000
Serra,6,50,12,,69,14,30.000000,Douglas,True,0.370000,4.838469,33.000000,200.000000,1.910000,0.110000
Serra,6,50,13,,80,16,30.000000,Douglas,True,0.500000,6.491349,33.000000,200.000000,1.650000,0.120000
Serra,6,50,14,,54,11,30.000000,Douglas,True,0.230000,2.974655,33.000000,200.000000,2.440000,0.080000
Serra,6,50,15,,56,11,30.611000,Abete,True,0.250000,3.652633,33.000000,200.000000,2.360000,0.090000
Serra,6,50,16,,47,9,28.829000,Abete,True,0.170000,2.426451,33.000000,200.000000,2.810000,0.070000
Serra,6,50,17,,44,9,30.000000,Douglas,True,0.150000,1.982185,33.000000,200.000000,3.000000,0.070000
Serra,6,50,18,,66,13,30.000000,Douglas,True,0.340000,4.429696,33.000000,200.000000,2.000000,0.100000
Serra,6,50,19,,77,15,30.000000,Douglas,True,0.470000,6.016557,33.000000,200.000000,1.710000,0.120000
Serra,6,50,20,,58,11,30.000000,Douglas,True,0.260000,3.427660,33.000000,200.000000,2.280000,0.090000
Serra,6,50,21,,29,6,23.920000,Abete,True,0.070000,0.770879,33.000000,200.000000,4.550000,0.050000
Serra,6,50,22,,14,3,18.289000,Castagno,True,0.020000,0.139351,33.000000,200.000000,9.430000,0.020000
Serra,6,50,23,,29,6,22.308000,Faggio,True,0.070000,0.731835,35.000000,200.000000,4.830000,0.050000
Serra,6,50,24,,10,2,13.095000,Abete,True,0.010000,0.051702,33.000000,200.000000,13.200000,0.020000
Serra,6,50,25,,42,8,30.000000,Douglas,True,0.140000,1.807698,33.000000,200.000000,3.140000,0.070000
Serra,6,50,26,,73,14,30.000000,Douglas,True,0.420000,5.411509,33.000000,200.000000,1.810000,0.110000
Serra,6,50,27,,60,12,30.000000,Douglas,True,0.280000,3.666165,33.000000,200.000000,2.200000,0.090000
Serra,6,50,28,,41,8,30.000000,Douglas,True,0.130000,1.723455,33.000000,200.000000,3.220000,0.060000
Serra,6,50,29,,60,12,30.000000,Douglas,True,0.280000,3.666165,33.000000,200.000000,2.200000,0.090000
Serra,6,50,30,,50,10,30.000000,Douglas,True,0.200000,2.553660,33.000000,200.000000,2.640000,0.080000
Serra,6,50,31,,43,8,27.813000,Pino Nero,True,0.150000,1.823703,33.000000,200.000000,3.070000,0.070000
Serra,6,50,32,,42,8,27.619000,Pino Nero,True,0.140000,1.730273,33.000000,200.000000,3.140000,0.070000
Serra,6,50,33,,66,13,30.000000,Douglas,True,0.340000,4.429696,33.000000,200.000000,2.000000,0.100000
Serra,6,50,34,,34,7,25.537000,Abete,True,0.090000,1.128687,33.000000,200.000000,3.880000,0.050000
Serra,6,50,35,,36,7,26.119000,Abete,True,0.100000,1.293295,33.000000,200.000000,3.670000,0.060000
Serra,6,50,36,,51,10,30.000000,Douglas,True,0.200000,2.655908,33.000000,200.000000,2.590000,0.080000
Serra,6,50,37,,50,10,29.459000,Abete,True,0.200000,2.804656,33.000000,200.000000,2.640000,0.080000
Serra,6,50,38,,38,7,26.668000,Abete,True,0.110000,1.470348,33.000000,200.000000,3.470000,0.060000
Serra,6,50,39,,31,6,24.598000,Abete,True,0.080000,0.904934,33.000000,200.000000,4.260000,0.050000
Serra,6,50,40,,21,4,20.638000,Abete,True,0.030000,0.350907,33.000000,200.000000,6.290000,0.030000
Serra,6,50,41,,48,9,29.043000,Abete,True,0.180000,2.549129,33.000000,200.000000,2.750000,0.070000
Serra,6,50,42,,39,8,30.000000,Douglas,True,0.120000,1.560972,33.000000,200.000000,3.380000,0.060000
Serra,6,50,43,,74,15,30.000000,Douglas,True,0.430000,5.559770,33.000000,200.000000,1.780000,0.120000
Serra,6,50,44,,58,11,30.000000,Douglas,True,0.260000,3.427660,33.000000,200.000000,2.280000,0.090000
Serra,6,51,1,,23,4,21.249000,Castagno,True,0.040000,0.425683,35.000000,200.000000,6.090000,0.030000
Serra,6,51,2,,20,4,18.896000,Faggio,True,0.030000,0.295325,35.000000,200.000000,7.000000,0.030000
Serra,6,51,3,,44,9,28.159000,Abete,True,0.150000,2.078394,33.000000,200.000000,3.000000,0.050000
Serra,6,51,4,,51,10,29.660000,Abete,True,0.200000,2.937411,33.000000,200.000000,2.590000,0.060000
Serra,6,51,5,,61,12,31.480000,Abete,True,0.290000,4.454520,33.000000,200.000000,2.160000,0.080000
Serra,6,51,6,,42,8,27.686000,Abete,True,0.140000,1.862773,33.000000,200.000000,3.140000,0.050000
Serra,6,51,7,,32,6,24.921000,Abete,True,0.080000,0.976482,33.000000,200.000000,4.130000,0.040000
Serra,6,51,8,,56,11,29.985000,Pino Nero,True,0.250000,3.286627,33.000000,200.000000,2.360000,0.070000
Serra,6,51,9,,57,11,30.130000,Pino Nero,True,0.260000,3.418626,33.000000,200.000000,2.320000,0.070000
Serra,6,51,10,,18,3,17.928000,Faggio,True,0.030000,0.227146,35.000000,200.000000,7.780000,0.020000
Serra,6,51,11,,27,5,22.205000,Castagno,True,0.060000,0.609336,35.000000,200.000000,5.190000,0.040000
Serra,6,51,12,,65,13,32.126000,Abete,True,0.330000,5.159688,33.000000,200.000000,2.030000,0.080000
Serra,6,51,13,,26,5,21.980000,Castagno,True,0.050000,0.560052,35.000000,200.000000,5.380000,0.030000
Serra,6,51,14,,27,5,23.194000,Abete,True,0.060000,0.648691,33.000000,200.000000,4.890000,0.030000
Serra,6,51,15,,47,9,28.829000,Abete,True,0.170000,2.426451,33.000000,200.000000,2.810000,0.060000
Serra,6,51,16,,28,5,23.563000,Abete,True,0.060000,0.708303,33.000000,200.000000,4.710000,0.030000
Serra,6,51,17,,53,10,29.532000,Pino Nero,True,0.220000,2.907378,33.000000,200.000000,2.490000,0.070000
Serra,6,51,18,,48,9,28.717000,Pino Nero,True,0.180000,2.331195,33.000000,200.000000,2.750000,0.060000
Serra,6,51,19,,55,11,30.428000,Abete,True,0.240000,3.502729,33.000000,200.000000,2.400000,0.070000
Serra,6,51,20,,38,7,26.668000,Abete,True,0.110000,1.470348,33.000000,200.000000,3.470000,0.050000
Serra,6,51,21,,57,11,30.791000,Abete,True,0.260000,3.806036,33.000000,200.000000,2.320000,0.070000
Serra,6,51,22,,34,7,23.769000,Faggio,True,0.090000,1.071451,35.000000,200.000000,4.120000,0.040000
Serra,6,51,23,,53,10,30.051000,Abete,True,0.220000,3.213187,33.000000,200.000000,2.490000,0.070000
Serra,6,51,24,,49,10,29.253000,Abete,True,0.190000,2.675196,33.000000,200.000000,2.690000,0.060000
Serra,6,51,25,,62,12,30.822000,Pino Nero,True,0.300000,4.121777,33.000000,200.000000,2.130000,0.080000
Serra,6,51,26,,18,3,19.071000,Abete,True,0.030000,0.239139,33.000000,200.000000,7.330000,0.020000
Serra,6,51,27,,29,6,23.920000,Abete,True,0.070000,0.770879,33.000000,200.000000,4.550000,0.040000
Serra,6,51,28,,23,4,21.563000,Abete,True,0.040000,0.438935,33.000000,200.000000,5.740000,0.030000
Serra,6,51,29,,43,8,27.813000,Pino Nero,True,0.150000,1.823703,33.000000,200.000000,3.070000,0.050000
Serra,6,51,30,,22,4,20.984000,Castagno,True,0.040000,0.385330,35.000000,200.000000,6.360000,0.030000
Serra,6,51,31,,59,12,30.414000,Pino Nero,True,0.270000,3.691317,33.000000,200.000000,2.240000,0.070000
Serra,6,51,32,,50,10,29.053000,Pino Nero,True,0.200000,2.553372,33.000000,200.000000,2.640000,0.060000
Serra,6,51,33,,32,6,24.921000,Abete,True,0.080000,0.976482,33.000000,200.000000,4.130000,0.040000
Serra,6,51,34,,25,5,21.746000,Castagno,True,0.050000,0.513023,35.000000,200.000000,5.600000,0.030000
Serra,7,10,1,,48,9,29.043000,Abete,True,0.180000,2.549129,45.000000,200.000000,3.750000,0.110000
Serra,7,10,2,,41,8,27.441000,Abete,True,0.130000,1.759846,45.000000,200.000000,4.390000,0.090000
Serra,7,10,3,,39,8,26.932000,Abete,True,0.120000,1.563634,45.000000,200.000000,4.620000,0.090000
Serra,7,10,4,,34,7,25.537000,Abete,True,0.090000,1.128687,45.000000,200.000000,5.290000,0.080000
Serra,7,10,5,,41,8,27.441000,Abete,True,0.130000,1.759846,45.000000,200.000000,4.390000,0.090000
Serra,7,10,6,,40,8,27.190000,Abete,True,0.130000,1.660153,45.000000,200.000000,4.500000,0.090000
Serra,7,10,7,,42,8,27.686000,Abete,True,0.140000,1.862773,45.000000,200.000000,4.290000,0.090000
Serra,7,10,8,,21,4,20.638000,Abete,True,0.030000,0.350907,45.000000,200.000000,8.570000,0.050000
Serra,7,10,9,,38,7,26.668000,Abete,True,0.110000,1.470348,45.000000,200.000000,4.740000,0.090000
Serra,7,10,10,,25,5,22.411000,Abete,True,0.050000,0.538110,45.000000,200.000000,7.200000,0.060000
Serra,7,10,11,,39,8,26.932000,Abete,True,0.120000,1.563634,45.000000,200.000000,4.620000,0.090000
Serra,7,10,12,,36,7,26.119000,Abete,True,0.100000,1.293295,45.000000,200.000000,5.000000,0.080000
Serra,7,10,13,,36,7,26.119000,Abete,True,0.100000,1.293295,45.000000,200.000000,5.000000,0.080000
Serra,7,10,14,,32,6,24.921000,Abete,True,0.080000,0.976482,45.000000,200.000000,5.630000,0.070000
Serra,7,10,15,,33,6,25.234000,Abete,True,0.090000,1.051067,45.000000,200.000000,5.450000,0.070000
Serra,7,10,16,,34,7,25.537000,Abete,True,0.090000,1.128687,45.000000,200.000000,5.290000,0.080000
Serra,7,10,17,,23,4,21.563000,Abete,True,0.040000,0.438935,45.000000,200.000000,7.830000,0.050000
Serra,7,10,18,,33,6,25.234000,Abete,True,0.090000,1.051067,45.000000,200.000000,5.450000,0.070000
Serra,7,10,19,,30,6,24.265000,Abete,True,0.070000,0.836424,45.000000,200.000000,6.000000,0.070000
Serra,7,10,20,,34,7,25.537000,Abete,True,0.090000,1.128687,45.000000,200.000000,5.290000,0.080000
Serra,7,10,21,,45,9,28.387000,Abete,True,0.160000,2.191085,45.000000,200.000000,4.000000,0.100000
Serra,7,10,22,,32,6,24.921000,Abete,True,0.080000,0.976482,45.000000,200.000000,5.630000,0.070000
Serra,7,10,23,,53,10,30.051000,Abete,True,0.220000,3.213187,45.000000,200.000000,3.400000,0.120000
Serra,7,10,24,,37,7,26.397000,Abete,True,0.110000,1.380236,45.000000,200.000000,4.860000,0.080000
Serra,7,10,25,,29,6,22.308000,Faggio,True,0.070000,0.731835,45.000000,200.000000,6.210000,0.070000
Serra,7,10,26,,46,9,28.611000,Abete,True,0.170000,2.307156,45.000000,200.000000,3.910000,0.100000
Serra,7,10,27,,39,8,26.932000,Abete,True,0.120000,1.563634,45.000000,200.000000,4.620000,0.090000
Serra,7,10,28,,43,8,27.925000,Abete,True,0.150000,1.968932,45.000000,200.000000,4.190000,0.100000
Serra,7,10,29,,32,6,23.212000,Faggio,True,0.080000,0.926974,45.000000,200.000000,5.630000,0.070000
Serra,7,10,30,,21,4,20.638000,Abete,True,0.030000,0.350907,45.000000,200.000000,8.570000,0.050000
Serra,7,10,31,,38,7,26.668000,Abete,True,0.110000,1.470348,45.000000,200.000000,4.740000,0.090000
Serra,7,10,32,,24,5,20.570000,Faggio,True,0.050000,0.462481,45.000000,200.000000,7.500000,0.050000
Serra,7,10,33,,32,6,24.921000,Abete,True,0.080000,0.976482,45.000000,200.000000,5.630000,0.070000
Serra,7,10,34,,55,11,30.428000,Abete,True,0.240000,3.502729,45.000000,200.000000,3.270000,0.120000
Serra,7,10,35,,27,5,23.194000,Abete,True,0.060000,0.648691,45.000000,200.000000,6.670000,0.060000
Serra,7,10,36,,29,6,23.920000,Abete,True,0.070000,0.770879,45.000000,200.000000,6.210000,0.070000
Serra,7,10,37,,26,5,22.810000,Abete,True,0.050000,0.591959,45.000000,200.000000,6.920000,0.060000
Serra,7,10,38,,26,5,22.810000,Abete,True,0.050000,0.591959,45.000000,200.000000,6.920000,0.060000
Serra,7,10,39,,42,8,27.686000,Abete,True,0.140000,1.862773,45.000000,200.000000,4.290000,0.090000
Serra,7,10,40,,23,4,21.563000,Abete,True,0.040000,0.438935,45.000000,200.000000,7.830000,0.050000
Serra,7,10,41,,26,5,22.810000,Abete,True,0.050000,0.591959,45.000000,200.000000,6.920000,0.060000
Serra,7,10,42,,25,5,22.411000,Abete,True,0.050000,0.538110,45.000000,200.000000,7.200000,0.060000
Serra,7,10,43,,45,9,28.387000,Abete,True,0.160000,2.191085,45.000000,200.000000,4.000000,0.100000
Serra,7,10,44,,51,10,29.660000,Abete,True,0.200000,2.937411,45.000000,200.000000,3.530000,0.120000
Serra,7,10,45,,20,4,18.896000,Faggio,True,0.030000,0.295325,45.000000,200.000000,9.000000,0.050000
Serra,7,10,46,,21,4,19.344000,Faggio,True,0.030000,0.333210,45.000000,200.000000,8.570000,0.050000
Serra,7,10,47,,36,7,26.119000,Abete,True,0.100000,1.293295,45.000000,200.000000,5.000000,0.080000
Serra,7,10,48,,40,8,27.190000,Abete,True,0.130000,1.660153,45.000000,200.000000,4.500000,0.090000
Serra,7,10,49,,48,9,29.043000,Abete,True,0.180000,2.549129,45.000000,200.000000,3.750000,0.110000
Serra,7,10,50,,38,7,26.668000,Abete,True,0.110000,1.470348,45.000000,200.000000,4.740000,0.090000
Serra,7,10,51,,25,5,22.411000,Abete,True,0.050000,0.538110,45.000000,200.000000,7.200000,0.060000
Serra,7,10,52,,35,7,25.832000,Abete,True,0.100000,1.209429,45.000000,200.000000,5.140000,0.080000
Serra,7,10,53,,36,7,26.119000,Abete,True,0.100000,1.293295,45.000000,200.000000,5.000000,0.080000
Serra,7,10,54,,45,9,28.387000,Abete,True,0.160000,2.191085,45.000000,200.000000,4.000000,0.100000
Serra,7,10,55,,53,10,30.051000,Abete,True,0.220000,3.213187,45.000000,200.000000,3.400000,0.120000
Serra,7,10,56,,48,9,29.043000,Abete,True,0.180000,2.549129,45.000000,200.000000,3.750000,0.110000
Serra,7,10,57,,57,11,30.791000,Abete,True,0.260000,3.806036,45.000000,200.000000,3.160000,0.130000
Serra,7,10,58,,25,5,22.411000,Abete,True,0.050000,0.538110,45.000000,200.000000,7.200000,0.060000
Serra,7,10,59,,39,8,26.932000,Abete,True,0.120000,1.563634,45.000000,200.000000,4.620000,0.090000
Serra,7,10,60,,37,7,26.397000,Abete,True,0.110000,1.380236,45.000000,200.000000,4.860000,0.080000
Serra,7,10,61,,30,6,24.265000,Abete,True,0.070000,0.836424,45.000000,200.000000,6.000000,0.070000
Serra,7,10,62,,37,7,26.397000,Abete,True,0.110000,1.380236,45.000000,200.000000,4.860000,0.080000
Serra,7,10,63,,41,8,27.441000,Abete,True,0.130000,1.759846,45.000000,200.000000,4.390000,0.090000
Serra,7,10,64,,40,8,27.190000,Abete,True,0.130000,1.660153,45.000000,200.000000,4.500000,0.090000
Serra,7,10,65,,30,6,24.265000,Abete,True,0.070000,0.836424,45.000000,200.000000,6.000000,0.070000
Serra,7,10,66,,30,6,24.265000,Abete,True,0.070000,0.836424,45.000000,200.000000,6.000000,0.070000
Serra,7,10,67,,16,3,16.846000,Faggio,True,0.020000,0.168851,45.000000,200.000000,11.250000,0.040000
Serra,7,10,68,,44,9,28.159000,Abete,True,0.150000,2.078394,45.000000,200.000000,4.090000,0.100000
Serra,7,10,69,,28,5,23.563000,Abete,True,0.060000,0.708303,45.000000,200.000000,6.430000,0.060000
Serra,7,10,70,,26,5,21.305000,Faggio,True,0.050000,0.561992,45.000000,200.000000,6.920000,0.060000
Serra,7,10,71,,39,8,26.932000,Abete,True,0.120000,1.563634,45.000000,200.000000,4.620000,0.090000
Serra,7,10,72,,37,7,26.397000,Abete,True,0.110000,1.380236,45.000000,200.000000,4.860000,0.080000
Serra,7,10,73,,31,6,24.598000,Abete,True,0.080000,0.904934,45.000000,200.000000,5.810000,0.070000
Serra,7,10,74,,35,7,25.832000,Abete,True,0.100000,1.209429,45.000000,200.000000,5.140000,0.080000
Serra,7,10,75,,39,8,26.932000,Abete,True,0.120000,1.563634,45.000000,200.000000,4.620000,0.090000
Serra,7,10,76,,26,5,22.810000,Abete,True,0.050000,0.591959,45.000000,200.000000,6.920000,0.060000
Serra,7,10,77,,28,5,21.986000,Faggio,True,0.060000,0.672452,45.000000,200.000000,6.430000,0.060000
Serra,7,10,78,,29,6,23.920000,Abete,True,0.070000,0.770879,45.000000,200.000000,6.210000,0.070000
Serra,7,10,79,,34,7,25.537000,Abete,True,0.090000,1.128687,45.000000,200.000000,5.290000,0.080000
Serra,7,10,80,,32,6,24.921000,Abete,True,0.080000,0.976482,45.000000,200.000000,5.630000,0.070000
Serra,7,10,81,,31,6,24.598000,Abete,True,0.080000,0.904934,45.000000,200.000000,5.810000,0.070000
Serra,7,10,82,,21,4,20.638000,Abete,True,0.030000,0.350907,45.000000,200.000000,8.570000,0.050000
Serra,7,10,83,,32,6,24.921000,Abete,True,0.080000,0.976482,45.000000,200.000000,5.630000,0.070000
Serra,7,10,84,,21,4,19.344000,Faggio,True,0.030000,0.333210,45.000000,200.000000,8.570000,0.050000
Serra,7,10,85,,21,4,19.344000,Faggio,True,0.030000,0.333210,45.000000,200.000000,8.570000,0.050000
Serra,7,10,86,,33,6,25.234000,Abete,True,0.090000,1.051067,45.000000,200.000000,5.450000,0.070000
Serra,7,10,87,,32,6,24.921000,Abete,True,0.080000,0.976482,45.000000,200.000000,5.630000,0.070000
Serra,7,10,88,,47,9,28.829000,Abete,True,0.170000,2.426451,45.000000,200.000000,3.830000,0.110000
Serra,7,49,1,,69,14,32.733000,Abete,True,0.370000,5.922147,40.000000,200.000000,2.320000,0.130000
Serra,7,49,2,,50,10,29.459000,Abete,True,0.200000,2.804656,40.000000,200.000000,3.200000,0.090000
Serra,7,49,3,,36,7,26.352000,Pino Nero,True,0.100000,1.225559,40.000000,200.000000,4.440000,0.070000
Serra,7,49,4,,23,4,20.179000,Faggio,True,0.040000,0.416751,40.000000,200.000000,6.960000,0.040000
Serra,7,49,5,,42,8,27.686000,Abete,True,0.140000,1.862773,40.000000,200.000000,3.810000,0.080000
Serra,7,49,6,,46,9,28.367000,Pino Nero,True,0.170000,2.120027,40.000000,200.000000,3.480000,0.090000
Serra,7,49,7,,49,10,28.887000,Pino Nero,True,0.190000,2.440927,40.000000,200.000000,3.270000,0.090000
Serra,7,49,8,,47,9,28.829000,Abete,True,0.170000,2.426451,40.000000,200.000000,3.400000,0.090000
Serra,7,49,9,,47,9,28.544000,Pino Nero,True,0.170000,2.224254,40.000000,200.000000,3.400000,0.090000
Serra,7,49,10,,39,8,27.010000,Pino Nero,True,0.120000,1.466081,40.000000,200.000000,4.100000,0.070000
Serra,7,49,11,,37,7,26.577000,Pino Nero,True,0.110000,1.303115,40.000000,200.000000,4.320000,0.070000
Serra,7,49,12,,34,7,25.882000,Pino Nero,True,0.090000,1.078170,40.000000,200.000000,4.710000,0.060000
Serra,7,49,13,,46,9,28.367000,Pino Nero,True,0.170000,2.120027,40.000000,200.000000,3.480000,0.090000
Serra,7,49,14,,44,9,28.002000,Pino Nero,True,0.150000,1.919786,40.000000,200.000000,3.640000,0.080000
Serra,7,49,15,,37,7,26.577000,Pino Nero,True,0.110000,1.303115,40.000000,200.000000,4.320000,0.070000
Serra,7,49,16,,48,9,28.717000,Pino Nero,True,0.180000,2.331195,40.000000,200.000000,3.330000,0.090000
Serra,7,49,17,,43,8,27.813000,Pino Nero,True,0.150000,1.823703,40.000000,200.000000,3.720000,0.080000
Serra,7,49,18,,49,10,28.887000,Pino Nero,True,0.190000,2.440927,40.000000,200.000000,3.270000,0.090000
Serra,7,49,19,,48,9,28.717000,Pino Nero,True,0.180000,2.331195,40.000000,200.000000,3.330000,0.090000
Serra,7,49,20,,36,7,26.352000,Pino Nero,True,0.100000,1.225559,40.000000,200.000000,4.440000,0.070000
Serra,7,49,21,,49,10,29.253000,Abete,True,0.190000,2.675196,40.000000,200.000000,3.270000,0.090000
Serra,7,49,22,,32,6,24.921000,Abete,True,0.080000,0.976482,40.000000,200.000000,5.000000,0.060000
Serra,7,49,23,,35,7,25.832000,Abete,True,0.100000,1.209429,40.000000,200.000000,4.570000,0.070000
Serra,7,49,24,,56,11,30.611000,Abete,True,0.250000,3.652633,40.000000,200.000000,2.860000,0.110000
Serra,7,49,25,,45,9,28.387000,Abete,True,0.160000,2.191085,40.000000,200.000000,3.560000,0.080000
Serra,7,49,26,,32,6,24.921000,Abete,True,0.080000,0.976482,40.000000,200.000000,5.000000,0.060000
Serra,7,49,27,,54,11,30.241000,Abete,True,0.230000,3.356209,40.000000,200.000000,2.960000,0.100000
Serra,7,49,28,,54,11,29.686000,Pino Nero,True,0.230000,3.031000,40.000000,200.000000,2.960000,0.100000
Serra,7,49,29,,50,10,29.053000,Pino Nero,True,0.200000,2.553372,40.000000,200.000000,3.200000,0.090000
Serra,7,49,30,,41,8,27.421000,Pino Nero,True,0.130000,1.639556,40.000000,200.000000,3.900000,0.080000
Serra,7,49,31,,31,6,24.598000,Abete,True,0.080000,0.904934,40.000000,200.000000,5.160000,0.060000
Serra,7,49,32,,42,8,27.619000,Pino Nero,True,0.140000,1.730273,40.000000,200.000000,3.810000,0.080000
Serra,7,49,33,,50,10,29.053000,Pino Nero,True,0.200000,2.553372,40.000000,200.000000,3.200000,0.090000
Serra,7,58,1,,20,4,21.518000,Pino Nero,True,0.030000,0.324590,35.000000,200.000000,7.000000,0.040000
Serra,7,58,2,,36,7,26.352000,Pino Nero,True,0.100000,1.225559,35.000000,200.000000,3.890000,0.060000
Serra,7,58,3,,44,9,28.002000,Pino Nero,True,0.150000,1.919786,35.000000,200.000000,3.180000,0.080000
Serra,7,58,4,,37,7,26.577000,Pino Nero,True,0.110000,1.303115,35.000000,200.000000,3.780000,0.070000
Serra,7,58,5,,56,11,29.985000,Pino Nero,True,0.250000,3.286627,35.000000,200.000000,2.500000,0.100000
Serra,7,58,6,,52,10,29.375000,Pino Nero,True,0.210000,2.786552,35.000000,200.000000,2.690000,0.090000
Serra,7,58,7,,44,9,28.002000,Pino Nero,True,0.150000,1.919786,35.000000,200.000000,3.180000,0.080000
Serra,7,58,8,,45,9,28.187000,Pino Nero,True,0.160000,2.018584,35.000000,200.000000,3.110000,0.080000
Serra,7,58,9,,33,6,25.636000,Pino Nero,True,0.090000,1.008298,35.000000,200.000000,4.240000,0.060000
Serra,7,58,10,,61,12,30.688000,Pino Nero,True,0.290000,3.975386,35.000000,200.000000,2.300000,0.110000
Serra,7,58,11,,55,11,29.837000,Pino Nero,True,0.240000,3.157418,35.000000,200.000000,2.550000,0.100000
Serra,7,58,12,,47,9,28.544000,Pino Nero,True,0.170000,2.224254,35.000000,200.000000,2.980000,0.080000
Serra,7,58,13,,45,9,28.187000,Pino Nero,True,0.160000,2.018584,35.000000,200.000000,3.110000,0.080000
Serra,7,58,14,,46,9,28.367000,Pino Nero,True,0.170000,2.120027,35.000000,200.000000,3.040000,0.080000
Serra,7,58,15,,40,8,27.218000,Pino Nero,True,0.130000,1.551492,35.000000,200.000000,3.500000,0.070000
Serra,7,58,16,,40,8,27.218000,Pino Nero,True,0.130000,1.551492,35.000000,200.000000,3.500000,0.070000
Serra,7,58,17,,13,2,15.762000,Abete,True,0.010000,0.104140,35.000000,200.000000,10.770000,0.010000
Serra,7,58,18,,48,9,28.717000,Pino Nero,True,0.180000,2.331195,35.000000,200.000000,2.920000,0.080000
Serra,7,58,19,,42,8,27.619000,Pino Nero,True,0.140000,1.730273,35.000000,200.000000,3.330000,0.070000
Serra,7,58,20,,43,8,27.813000,Pino Nero,True,0.150000,1.823703,35.000000,200.000000,3.260000,0.080000
Serra,7,58,21,,33,6,25.636000,Pino Nero,True,0.090000,1.008298,35.000000,200.000000,4.240000,0.060000
Serra,7,58,22,,46,9,28.367000,Pino Nero,True,0.170000,2.120027,35.000000,200.000000,3.040000,0.080000
Serra,7,58,23,,37,7,26.577000,Pino Nero,True,0.110000,1.303115,35.000000,200.000000,3.780000,0.070000
Serra,7,58,24,,43,8,27.813000,Pino Nero,True,0.150000,1.823703,35.000000,200.000000,3.260000,0.080000
Serra,7,58,25,,40,8,27.218000,Pino Nero,True,0.130000,1.551492,35.000000,200.000000,3.500000,0.070000
Serra,7,58,26,,51,10,29.216000,Pino Nero,True,0.200000,2.668610,35.000000,200.000000,2.750000,0.090000
Serra,7,58,27,,27,5,23.986000,Pino Nero,True,0.060000,0.641922,35.000000,200.000000,5.190000,0.050000
Serra,7,58,28,,29,6,22.308000,Faggio,True,0.070000,0.731835,35.000000,200.000000,4.830000,0.050000
Serra,7,58,29,,37,7,26.577000,Pino Nero,True,0.110000,1.303115,35.000000,200.000000,3.780000,0.070000
Serra,7,58,30,,57,11,30.130000,Pino Nero,True,0.260000,3.418626,35.000000,200.000000,2.460000,0.100000
Serra,7,58,31,,23,4,20.179000,Faggio,True,0.040000,0.416751,35.000000,200.000000,6.090000,0.040000
Serra,7,58,32,,30,6,24.852000,Pino Nero,True,0.070000,0.813909,35.000000,200.000000,4.670000,0.050000
Serra,7,58,33,,52,10,29.375000,Pino Nero,True,0.210000,2.786552,35.000000,200.000000,2.690000,0.090000
Serra,7,58,34,,21,4,21.919000,Pino Nero,True,0.030000,0.362922,35.000000,200.000000,6.670000,0.040000
Serra,7,58,35,,28,5,24.285000,Pino Nero,True,0.060000,0.696798,35.000000,200.000000,5.000000,0.050000
Serra,7,58,36,,28,5,24.285000,Pino Nero,True,0.060000,0.696798,35.000000,200.000000,5.000000,0.050000
Serra,7,58,37,,42,8,27.619000,Pino Nero,True,0.140000,1.730273,35.000000,200.000000,3.330000,0.070000
Serra,7,58,38,,36,7,26.352000,Pino Nero,True,0.100000,1.225559,35.000000,200.000000,3.890000,0.060000
Serra,7,58,39,,47,9,28.544000,Pino Nero,True,0.170000,2.224254,35.000000,200.000000,2.980000,0.080000
Serra,7,58,40,,41,8,27.421000,Pino Nero,True,0.130000,1.639556,35.000000,200.000000,3.410000,0.070000
Serra,7,58,41,,53,10,29.532000,Pino Nero,True,0.220000,2.907378,35.000000,200.000000,2.640000,0.090000
Serra,7,58,42,,43,8,27.813000,Pino Nero,True,0.150000,1.823703,35.000000,200.000000,3.260000,0.080000
