Compresa,Particella,Area saggio,n,poll,D(cm),Classe diametrica,h(m),Genere,Fustaia,G(m2),V(m3),Ipr(mm),c(1/a),Pv(%/a),PvxV(m3/a)
Fabrizia,14a,38,40,,35,7,24.125848,Faggio,True,0.100000,1.152390,20.000000,200.000000,2.290000,0.040000
Serra,1,55,1,,32,6,23.119600,Castagno,True,0.080000,0.886515,30.000000,200.000000,3.750000,0.030000
Serra,1,55,2,,38,7,25.734235,Abete,True,0.110000,1.419331,30.000000,200.000000,3.160000,0.040000
Serra,1,55,3,,34,7,24.353124,Abete,True,0.090000,1.076907,30.000000,200.000000,3.530000,0.040000
Serra,1,55,4,,24,5,20.028130,Abete,True,0.050000,0.444230,30.000000,200.000000,5.000000,0.020000
Serra,1,55,5,,33,6,23.982434,Abete,True,0.090000,0.999498,30.000000,200.000000,3.640000,0.030000
Serra,1,55,6,,24,5,21.395061,Castagno,True,0.050000,0.465977,30.000000,200.000000,5.000000,0.020000
Serra,1,55,7,,41,8,26.677767,Abete,True,0.130000,1.711303,30.000000,200.000000,2.930000,0.040000
Serra,1,55,8,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.040000
Serra,1,55,9,,45,9,27.833689,Abete,True,0.160000,2.148691,30.000000,200.000000,2.670000,0.050000
Serra,1,55,10,,21,4,18.370044,Abete,True,0.030000,0.313065,30.000000,200.000000,5.710000,0.020000
Serra,1,55,11,,24,5,20.028130,Abete,True,0.050000,0.444230,30.000000,200.000000,5.000000,0.020000
Serra,1,55,12,,23,4,19.499659,Abete,True,0.040000,0.397637,30.000000,200.000000,5.220000,0.020000
Serra,1,55,13,,40,8,26.371154,Abete,True,0.130000,1.610582,30.000000,200.000000,3.000000,0.040000
Serra,1,55,14,,37,7,25.403090,Abete,True,0.110000,1.328754,30.000000,200.000000,3.240000,0.040000
Serra,1,55,15,,47,9,28.373653,Abete,True,0.170000,2.388393,30.000000,200.000000,2.550000,0.050000
Serra,1,55,16,,29,6,22.377986,Abete,True,0.070000,0.721812,30.000000,200.000000,4.140000,0.030000
Serra,1,55,17,,57,11,30.768976,Abete,True,0.260000,3.803329,30.000000,200.000000,2.110000,0.060000
Serra,1,55,18,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.040000
Serra,1,55,19,,26,5,21.022036,Abete,True,0.050000,0.546228,30.000000,200.000000,4.620000,0.030000
Serra,1,55,20,,34,7,23.483021,Castagno,True,0.090000,1.014813,30.000000,200.000000,3.530000,0.040000
Serra,1,55,21,,33,6,23.982434,Abete,True,0.090000,0.999498,30.000000,200.000000,3.640000,0.030000
Serra,1,55,22,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.040000
Serra,1,55,23,,43,8,27.269174,Abete,True,0.150000,1.923051,30.000000,200.000000,2.790000,0.040000
Serra,1,55,24,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.040000
Serra,1,55,25,,27,5,21.490666,Abete,True,0.060000,0.601709,30.000000,200.000000,4.440000,0.030000
Serra,1,55,26,,37,7,25.403090,Abete,True,0.110000,1.328754,30.000000,200.000000,3.240000,0.040000
Serra,1,55,27,,32,6,23.600336,Abete,True,0.080000,0.925314,30.000000,200.000000,3.750000,0.030000
Serra,1,55,28,,33,6,23.982434,Abete,True,0.090000,0.999498,30.000000,200.000000,3.640000,0.030000
Serra,1,55,29,,32,6,23.600336,Abete,True,0.080000,0.925314,30.000000,200.000000,3.750000,0.030000
Serra,1,55,30,,25,5,20.535025,Abete,True,0.050000,0.493747,30.000000,200.000000,4.800000,0.030000
Serra,1,55,31,,28,5,21.942250,Abete,True,0.060000,0.660226,30.000000,200.000000,4.290000,0.030000
Serra,1,55,32,,60,12,31.405895,Abete,True,0.280000,4.299907,30.000000,200.000000,2.000000,0.060000
Serra,1,55,33,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.040000
Serra,1,55,34,,35,7,24.713068,Abete,True,0.100000,1.157567,30.000000,200.000000,3.430000,0.040000
Serra,1,55,35,,34,7,24.353124,Abete,True,0.090000,1.076907,30.000000,200.000000,3.530000,0.040000
Serra,1,55,36,,40,8,26.371154,Abete,True,0.130000,1.610582,30.000000,200.000000,3.000000,0.040000
Serra,1,55,37,,24,5,20.028130,Abete,True,0.050000,0.444230,30.000000,200.000000,5.000000,0.020000
Serra,1,55,38,,44,9,27.554640,Abete,True,0.150000,2.034124,30.000000,200.000000,2.730000,0.050000
Serra,1,55,39,,36,7,25.062871,Abete,True,0.100000,1.241507,30.000000,200.000000,3.330000,0.040000
Serra,1,55,40,,38,7,25.734235,Abete,True,0.110000,1.419331,30.000000,200.000000,3.160000,0.040000
Serra,1,55,41,,37,7,25.403090,Abete,True,0.110000,1.328754,30.000000,200.000000,3.240000,0.040000
Serra,1,55,42,,30,6,22.798948,Abete,True,0.070000,0.786501,30.000000,200.000000,4.000000,0.030000
Serra,1,55,43,,32,6,23.600336,Abete,True,0.080000,0.925314,30.000000,200.000000,3.750000,0.030000
Serra,1,55,44,,51,10,29.387865,Abete,True,0.200000,2.910630,30.000000,200.000000,2.350000,0.050000
Serra,1,55,45,,34,7,24.353124,Abete,True,0.090000,1.076907,30.000000,200.000000,3.530000,0.040000
Serra,1,55,46,,38,7,25.734235,Abete,True,0.110000,1.419331,30.000000,200.000000,3.160000,0.040000
Serra,1,55,47,,39,8,26.056778,Abete,True,0.120000,1.513266,30.000000,200.000000,3.080000,0.040000
Serra,1,55,48,,41,8,26.677767,Abete,True,0.130000,1.711303,30.000000,200.000000,2.930000,0.040000
Serra,1,55,49,,44,9,27.554640,Abete,True,0.150000,2.034124,30.000000,200.000000,2.730000,0.050000
Serra,1,55,50,,52,10,29.628984,Abete,True,0.210000,3.050226,30.000000,200.000000,2.310000,0.050000
Serra,1,55,51,,32,6,23.600336,Abete,True,0.080000,0.925314,30.000000,200.000000,3.750000,0.030000
Serra,1,55,52,,49,10,28.891111,Abete,True,0.190000,2.642320,30.000000,200.000000,2.450000,0.050000
Serra,1,55,53,,39,8,26.056778,Abete,True,0.120000,1.513266,30.000000,200.000000,3.080000,0.040000
Serra,1,55,54,,39,8,26.056778,Abete,True,0.120000,1.513266,30.000000,200.000000,3.080000,0.040000
Serra,1,55,55,,24,5,20.028130,Abete,True,0.050000,0.444230,30.000000,200.000000,5.000000,0.020000
Serra,1,55,56,,38,7,24.149774,Castagno,True,0.110000,1.299972,30.000000,200.000000,3.160000,0.040000
Serra,1,55,57,,33,6,23.982434,Abete,True,0.090000,0.999498,30.000000,200.000000,3.640000,0.030000
Serra,1,55,58,,24,5,20.028130,Abete,True,0.050000,0.444230,30.000000,200.000000,5.000000,0.020000
Serra,1,55,59,,42,8,26.976991,Abete,True,0.140000,1.815452,30.000000,200.000000,2.860000,0.040000
Serra,2a,54,1,,34,7,24.353124,Abete,True,0.090000,1.076907,40.000000,200.000000,4.710000,0.070000
Serra,2a,54,2,,32,6,23.119600,Castagno,True,0.080000,0.886515,40.000000,200.000000,5.000000,0.060000
Serra,2a,54,3,,59,12,31.197198,Abete,True,0.270000,4.130616,40.000000,200.000000,2.710000,0.110000
Serra,2a,54,4,,70,14,33.320015,Abete,True,0.380000,6.203527,40.000000,200.000000,2.290000,0.140000
Serra,2a,54,5,,61,12,31.611143,Abete,True,0.290000,4.472984,40.000000,200.000000,2.620000,0.120000
Serra,2a,54,6,,48,9,28.635077,Abete,True,0.180000,2.513569,40.000000,200.000000,3.330000,0.090000
Serra,2a,54,7,,50,10,29.141972,Abete,True,0.200000,2.774668,40.000000,200.000000,3.200000,0.100000
Serra,2a,54,8,,45,9,27.833689,Abete,True,0.160000,2.148691,40.000000,200.000000,3.560000,0.090000
Serra,2a,54,9,,21,4,18.370044,Abete,True,0.030000,0.313065,40.000000,200.000000,7.620000,0.040000
Serra,2a,54,10,,51,10,29.387865,Abete,True,0.200000,2.910630,40.000000,200.000000,3.140000,0.100000
Serra,2a,54,11,,36,7,23.825663,Castagno,True,0.100000,1.152598,40.000000,200.000000,4.440000,0.070000
Serra,2a,54,12,,45,9,27.833689,Abete,True,0.160000,2.148691,40.000000,200.000000,3.560000,0.090000
Serra,2a,54,13,,73,14,33.841093,Abete,True,0.420000,6.850627,40.000000,200.000000,2.190000,0.140000
Serra,2a,54,14,,36,7,25.062871,Abete,True,0.100000,1.241507,40.000000,200.000000,4.440000,0.070000
Serra,2a,54,15,,29,6,22.529492,Castagno,True,0.070000,0.711626,40.000000,200.000000,5.520000,0.060000
Serra,2a,54,16,,72,14,33.669819,Abete,True,0.410000,6.630974,40.000000,200.000000,2.220000,0.140000
Serra,2a,54,17,,36,7,25.062871,Abete,True,0.100000,1.241507,40.000000,200.000000,4.440000,0.070000
Serra,2a,54,18,,38,7,25.734235,Abete,True,0.110000,1.419331,40.000000,200.000000,4.210000,0.070000
Serra,2a,54,19,,41,8,26.677767,Abete,True,0.130000,1.711303,40.000000,200.000000,3.900000,0.080000
Serra,2a,54,20,,40,8,26.371154,Abete,True,0.130000,1.610582,40.000000,200.000000,4.000000,0.080000
Serra,2a,54,21,,35,7,24.713068,Abete,True,0.100000,1.157567,40.000000,200.000000,4.570000,0.070000
Serra,2a,54,22,,42,8,26.976991,Abete,True,0.140000,1.815452,40.000000,200.000000,3.810000,0.080000
Serra,2a,54,23,,53,10,29.865509,Abete,True,0.220000,3.193473,40.000000,200.000000,3.020000,0.100000
Serra,2a,54,24,,26,5,21.022036,Abete,True,0.050000,0.546228,40.000000,200.000000,6.150000,0.050000
Serra,2a,54,25,,54,11,30.097613,Abete,True,0.230000,3.340389,40.000000,200.000000,2.960000,0.110000
Serra,2a,54,26,,23,4,21.139934,Castagno,True,0.040000,0.423576,40.000000,200.000000,6.960000,0.040000
Serra,2a,54,27,,52,10,29.628984,Abete,True,0.210000,3.050226,40.000000,200.000000,3.080000,0.100000
Serra,2a,54,28,,53,10,29.865509,Abete,True,0.220000,3.193473,40.000000,200.000000,3.020000,0.100000
Serra,2a,54,29,,56,11,30.549197,Abete,True,0.250000,3.645300,40.000000,200.000000,2.860000,0.110000
Serra,2a,54,30,,34,7,24.353124,Abete,True,0.090000,1.076907,40.000000,200.000000,4.710000,0.070000
Serra,2a,54,31,,36,7,25.062871,Abete,True,0.100000,1.241507,40.000000,200.000000,4.440000,0.070000
Serra,2a,54,32,,35,7,24.713068,Abete,True,0.100000,1.157567,40.000000,200.000000,4.570000,0.070000
Serra,2a,54,33,,20,4,20.302117,Castagno,True,0.030000,0.309499,40.000000,200.000000,8.000000,0.040000
Serra,2a,54,34,,52,10,29.628984,Abete,True,0.210000,3.050226,40.000000,200.000000,3.080000,0.100000
Serra,2a,54,35,,64,13,32.207283,Abete,True,0.320000,5.015084,40.000000,200.000000,2.500000,0.120000
Serra,2a,54,36,,31,6,23.206106,Abete,True,0.080000,0.854325,40.000000,200.000000,5.160000,0.060000
Serra,2a,54,37,,57,11,30.768976,Abete,True,0.260000,3.803329,40.000000,200.000000,2.810000,0.110000
Serra,2a,54,38,,61,12,31.611143,Abete,True,0.290000,4.472984,40.000000,200.000000,2.620000,0.120000
Serra,2a,54,39,,66,13,32.589381,Abete,True,0.340000,5.395692,40.000000,200.000000,2.420000,0.130000
Serra,2a,54,40,,30,6,22.798948,Abete,True,0.070000,0.786501,40.000000,200.000000,5.330000,0.060000
Serra,2a,54,41,,56,11,30.549197,Abete,True,0.250000,3.645300,40.000000,200.000000,2.860000,0.110000
Serra,2a,54,42,,37,7,25.403090,Abete,True,0.110000,1.328754,40.000000,200.000000,4.320000,0.070000
Serra,2a,54,43,,48,9,28.635077,Abete,True,0.180000,2.513569,40.000000,200.000000,3.330000,0.090000
Serra,2a,54,44,,25,5,21.639773,Castagno,True,0.050000,0.510598,40.000000,200.000000,6.400000,0.050000
Serra,2a,54,45,,30,6,22.798948,Abete,True,0.070000,0.786501,40.000000,200.000000,5.330000,0.060000
Serra,2a,54,46,,32,6,23.600336,Abete,True,0.080000,0.925314,40.000000,200.000000,5.000000,0.060000
Serra,2a,54,47,,58,11,30.984933,Abete,True,0.260000,3.965095,40.000000,200.000000,2.760000,0.110000
Serra,2a,54,48,,46,9,28.106606,Abete,True,0.170000,2.266774,40.000000,200.000000,3.480000,0.090000
Serra,2a,54,49,,60,12,31.405895,Abete,True,0.280000,4.299907,40.000000,200.000000,2.670000,0.120000
Serra,2a,54,50,,38,7,25.734235,Abete,True,0.110000,1.419331,40.000000,200.000000,4.210000,0.070000
Serra,2a,54,51,,34,7,24.353124,Abete,True,0.090000,1.076907,40.000000,200.000000,4.710000,0.070000
Serra,2a,54,52,,61,12,31.611143,Abete,True,0.290000,4.472984,40.000000,200.000000,2.620000,0.120000
Serra,3,11,1,,47,9,27.098787,Faggio,True,0.170000,2.333304,25.000000,200.000000,2.130000,0.050000
Serra,3,11,2,,40,8,25.670790,Faggio,True,0.130000,1.601231,25.000000,200.000000,2.500000,0.040000
Serra,3,11,3,,46,9,26.908354,Faggio,True,0.170000,2.219404,25.000000,200.000000,2.170000,0.050000
Serra,3,11,4,,48,9,27.285211,Faggio,True,0.180000,2.450351,25.000000,200.000000,2.080000,0.050000
Serra,3,11,5,,49,10,28.891111,Abete,True,0.190000,2.642320,25.000000,200.000000,2.040000,0.050000
Serra,3,11,6,,56,11,28.650184,Faggio,True,0.250000,3.501699,25.000000,200.000000,1.790000,0.060000
Serra,3,11,7,,42,8,26.102817,Faggio,True,0.140000,1.794969,25.000000,200.000000,2.380000,0.040000
Serra,3,11,8,,39,8,25.446606,Faggio,True,0.120000,1.508924,25.000000,200.000000,2.560000,0.040000
Serra,3,11,9,,34,7,24.231717,Faggio,True,0.090000,1.092294,25.000000,200.000000,2.940000,0.040000
Serra,3,11,10,,30,6,23.123423,Faggio,True,0.070000,0.811715,25.000000,200.000000,3.330000,0.030000
Serra,3,11,11,,28,5,22.512504,Faggio,True,0.060000,0.688536,25.000000,200.000000,3.570000,0.030000
Serra,3,11,12,,28,5,22.512504,Faggio,True,0.060000,0.688536,25.000000,200.000000,3.570000,0.030000
Serra,3,11,13,,30,6,23.123423,Faggio,True,0.070000,0.811715,25.000000,200.000000,3.330000,0.030000
Serra,3,11,14,,21,4,19.965137,Faggio,True,0.030000,0.343884,25.000000,200.000000,4.760000,0.020000
Serra,3,11,15,,40,8,25.670790,Faggio,True,0.130000,1.601231,25.000000,200.000000,2.500000,0.040000
Serra,3,11,16,,23,4,20.770674,Faggio,True,0.040000,0.428947,25.000000,200.000000,4.350000,0.020000
Serra,3,11,17,,24,5,21.147531,Faggio,True,0.050000,0.475443,25.000000,200.000000,4.170000,0.030000
Serra,3,11,18,,39,8,25.446606,Faggio,True,0.120000,1.508924,25.000000,200.000000,2.560000,0.040000
Serra,3,11,19,,25,5,21.639773,Castagno,True,0.050000,0.510598,25.000000,200.000000,4.000000,0.030000
Serra,3,11,20,,24,5,21.147531,Faggio,True,0.050000,0.475443,25.000000,200.000000,4.170000,0.030000
Serra,3,11,21,,27,5,22.101124,Castagno,True,0.060000,0.606570,25.000000,200.000000,3.700000,0.030000
Serra,3,11,22,,24,5,21.147531,Faggio,True,0.050000,0.475443,25.000000,200.000000,4.170000,0.030000
Serra,3,11,23,,31,6,23.413770,Faggio,True,0.080000,0.877549,25.000000,200.000000,3.230000,0.030000
Serra,3,11,24,,23,4,20.770674,Faggio,True,0.040000,0.428947,25.000000,200.000000,4.350000,0.020000
Serra,3,11,25,,25,5,21.509002,Faggio,True,0.050000,0.524623,25.000000,200.000000,4.000000,0.030000
Serra,3,11,26,,35,7,24.488396,Faggio,True,0.100000,1.169695,25.000000,200.000000,2.860000,0.040000
Serra,3,11,27,,35,7,24.488396,Faggio,True,0.100000,1.169695,25.000000,200.000000,2.860000,0.040000
Serra,3,11,28,,38,7,25.216598,Faggio,True,0.110000,1.419635,25.000000,200.000000,2.630000,0.040000
Serra,3,11,29,,28,5,22.512504,Faggio,True,0.060000,0.688536,25.000000,200.000000,3.570000,0.030000
Serra,3,11,30,,23,4,20.770674,Faggio,True,0.040000,0.428947,25.000000,200.000000,4.350000,0.020000
Serra,3,11,31,,38,7,25.216598,Faggio,True,0.110000,1.419635,25.000000,200.000000,2.630000,0.040000
Serra,3,11,32,,24,5,21.147531,Faggio,True,0.050000,0.475443,25.000000,200.000000,4.170000,0.030000
Serra,3,11,33,,21,4,19.965137,Faggio,True,0.030000,0.343884,25.000000,200.000000,4.760000,0.020000
Serra,3,11,34,,48,9,29.199728,Pino Nero,True,0.180000,2.368396,25.000000,200.000000,2.080000,0.050000
Serra,3,11,35,,23,4,20.770674,Faggio,True,0.040000,0.428947,25.000000,200.000000,4.350000,0.020000
Serra,3,11,36,,37,7,24.980456,Faggio,True,0.110000,1.333346,25.000000,200.000000,2.700000,0.040000
Serra,3,11,37,,25,5,21.509002,Faggio,True,0.050000,0.524623,25.000000,200.000000,4.000000,0.030000
Serra,3,11,38,,18,3,18.600164,Faggio,True,0.030000,0.235632,25.000000,200.000000,5.560000,0.020000
Serra,3,11,39,,44,9,26.514742,Faggio,True,0.150000,2.000984,25.000000,200.000000,2.270000,0.050000
Serra,3,11,40,,32,6,23.694898,Faggio,True,0.080000,0.946242,25.000000,200.000000,3.130000,0.030000
Serra,3,11,41,,39,8,25.446606,Faggio,True,0.120000,1.508924,25.000000,200.000000,2.560000,0.040000
Serra,3,11,42,,34,7,24.231717,Faggio,True,0.090000,1.092294,25.000000,200.000000,2.940000,0.040000
Serra,3,11,43,,49,10,27.467790,Faggio,True,0.190000,2.570560,25.000000,200.000000,2.040000,0.050000
Serra,3,11,44,,48,9,27.285211,Faggio,True,0.180000,2.450351,25.000000,200.000000,2.080000,0.050000
Serra,3,11,45,,41,8,25.889438,Faggio,True,0.130000,1.696574,25.000000,200.000000,2.440000,0.040000
Serra,3,11,46,,31,6,23.413770,Faggio,True,0.080000,0.877549,25.000000,200.000000,3.230000,0.030000
Serra,3,11,47,,36,7,24.737843,Faggio,True,0.100000,1.250039,25.000000,200.000000,2.780000,0.040000
Serra,3,11,48,,27,5,22.190476,Faggio,True,0.060000,0.631143,25.000000,200.000000,3.700000,0.030000
Serra,3,11,49,,36,7,24.737843,Faggio,True,0.100000,1.250039,25.000000,200.000000,2.780000,0.040000
Serra,3,11,50,,48,9,27.285211,Faggio,True,0.180000,2.450351,25.000000,200.000000,2.080000,0.050000
Serra,3,11,51,,38,7,25.216598,Faggio,True,0.110000,1.419635,25.000000,200.000000,2.630000,0.040000
Serra,3,11,52,,38,7,25.216598,Faggio,True,0.110000,1.419635,25.000000,200.000000,2.630000,0.040000
Serra,3,53,1,,32,6,23.694898,Faggio,True,0.080000,0.946242,25.000000,200.000000,3.130000,0.030000
Serra,3,53,2,,28,5,22.512504,Faggio,True,0.060000,0.688536,25.000000,200.000000,3.570000,0.030000
Serra,3,53,3,,32,6,23.694898,Faggio,True,0.080000,0.946242,25.000000,200.000000,3.130000,0.030000
Serra,3,53,4,,8,1,6.386442,Abete,True,0.010000,0.016821,25.000000,200.000000,12.500000,0.000000
Serra,3,53,5,,12,2,11.421183,Abete,True,0.010000,0.065181,25.000000,200.000000,8.330000,0.000000
Serra,3,53,6,,46,9,26.908354,Faggio,True,0.170000,2.219404,25.000000,200.000000,2.170000,0.050000
Serra,3,53,7,,12,2,11.421183,Abete,True,0.010000,0.065181,25.000000,200.000000,8.330000,0.000000
Serra,3,53,8,,27,5,22.190476,Faggio,True,0.060000,0.631143,25.000000,200.000000,3.700000,0.030000
Serra,3,53,9,,46,9,26.908354,Faggio,True,0.170000,2.219404,25.000000,200.000000,2.170000,0.050000
Serra,3,53,10,,8,1,6.386442,Abete,True,0.010000,0.016821,25.000000,200.000000,12.500000,0.000000
Serra,3,53,11,,32,6,23.694898,Faggio,True,0.080000,0.946242,25.000000,200.000000,3.130000,0.030000
Serra,3,53,12,,27,5,22.190476,Faggio,True,0.060000,0.631143,25.000000,200.000000,3.700000,0.030000
Serra,3,53,13,,20,4,19.533110,Faggio,True,0.030000,0.305255,25.000000,200.000000,5.000000,0.020000
Serra,3,53,14,,45,9,26.713735,Faggio,True,0.160000,2.108635,25.000000,200.000000,2.220000,0.050000
Serra,3,53,15,,20,4,19.533110,Faggio,True,0.030000,0.305255,25.000000,200.000000,5.000000,0.020000
Serra,3,53,16,,29,6,22.823231,Faggio,True,0.070000,0.748719,25.000000,200.000000,3.450000,0.030000
Serra,3,53,17,,8,1,6.386442,Abete,True,0.010000,0.016821,25.000000,200.000000,12.500000,0.000000
Serra,3,53,18,,33,6,23.967375,Faggio,True,0.090000,1.017816,25.000000,200.000000,3.030000,0.030000
Serra,3,53,19,,15,3,14.192001,Abete,True,0.020000,0.124970,25.000000,200.000000,6.670000,0.010000
Serra,3,53,20,,31,6,23.206106,Abete,True,0.080000,0.854325,25.000000,200.000000,3.230000,0.030000
Serra,3,53,21,,32,6,23.119600,Castagno,True,0.080000,0.886515,25.000000,200.000000,3.130000,0.030000
Serra,3,53,22,,30,6,22.798948,Abete,True,0.070000,0.786501,25.000000,200.000000,3.330000,0.030000
Serra,3,53,23,,22,4,18.947692,Abete,True,0.040000,0.353929,25.000000,200.000000,4.550000,0.010000
Serra,3,53,24,,23,4,19.499659,Abete,True,0.040000,0.397637,25.000000,200.000000,4.350000,0.010000
Serra,3,53,25,,37,7,25.403090,Abete,True,0.110000,1.328754,25.000000,200.000000,2.700000,0.040000
Serra,3,53,26,,48,9,28.635077,Abete,True,0.180000,2.513569,25.000000,200.000000,2.080000,0.050000
Serra,3,53,27,,28,5,22.319133,Castagno,True,0.060000,0.657955,25.000000,200.000000,3.570000,0.030000
Serra,3,53,28,,16,3,14.993389,Abete,True,0.020000,0.149778,25.000000,200.000000,6.250000,0.010000
Serra,3,53,29,,26,5,21.022036,Abete,True,0.050000,0.546228,25.000000,200.000000,3.850000,0.030000
Serra,3,53,30,,27,5,21.490666,Abete,True,0.060000,0.601709,25.000000,200.000000,3.700000,0.030000
Serra,3,53,31,,55,11,30.325458,Abete,True,0.240000,3.490992,25.000000,200.000000,1.820000,0.060000
Serra,3,53,32,,63,12,32.011733,Abete,True,0.310000,4.830557,25.000000,200.000000,1.590000,0.070000
Serra,3,53,33,,37,7,25.403090,Abete,True,0.110000,1.328754,25.000000,200.000000,2.700000,0.040000
Serra,3,53,34,,23,4,19.499659,Abete,True,0.040000,0.397637,25.000000,200.000000,4.350000,0.020000
Serra,3,53,35,,25,5,20.535025,Abete,True,0.050000,0.493747,25.000000,200.000000,4.000000,0.030000
Serra,3,53,36,,23,4,21.139934,Castagno,True,0.040000,0.423576,25.000000,200.000000,4.350000,0.020000
Serra,3,53,37,,24,5,21.395061,Castagno,True,0.050000,0.465977,25.000000,200.000000,4.170000,0.030000
Serra,3,53,38,,17,3,15.746177,Abete,True,0.020000,0.177129,25.000000,200.000000,5.880000,0.010000
Serra,3,53,39,,34,7,24.353124,Abete,True,0.090000,1.076907,25.000000,200.000000,2.940000,0.040000
Serra,3,53,40,,35,7,24.713068,Abete,True,0.100000,1.157567,25.000000,200.000000,2.860000,0.040000
Serra,3,53,41,,12,2,11.421183,Abete,True,0.010000,0.065181,25.000000,200.000000,8.330000,0.000000
Serra,3,53,42,,17,3,15.746177,Abete,True,0.020000,0.177129,25.000000,200.000000,5.880000,0.010000
Serra,3,53,43,,18,3,16.455924,Abete,True,0.030000,0.207081,25.000000,200.000000,5.560000,0.010000
Serra,3,53,44,,15,3,14.192001,Abete,True,0.020000,0.124970,25.000000,200.000000,6.670000,0.010000
Serra,3,53,45,,17,3,15.746177,Abete,True,0.020000,0.177129,25.000000,200.000000,5.880000,0.010000
Serra,3,53,46,,36,7,24.737843,Faggio,True,0.100000,1.250039,25.000000,200.000000,2.780000,0.040000
Serra,3,53,47,,24,5,21.147531,Faggio,True,0.050000,0.475443,25.000000,200.000000,4.170000,0.030000
Serra,3,53,48,,35,7,24.488396,Faggio,True,0.100000,1.169695,25.000000,200.000000,2.860000,0.040000
Serra,3,53,49,,14,3,13.335303,Abete,True,0.020000,0.102645,25.000000,200.000000,7.140000,0.000000
Serra,3,53,50,,49,10,27.467790,Faggio,True,0.190000,2.570560,25.000000,200.000000,2.040000,0.050000
Serra,3,53,51,,31,6,23.413770,Faggio,True,0.080000,0.877549,25.000000,200.000000,3.230000,0.030000
Serra,3,53,52,,22,4,20.873463,Castagno,True,0.040000,0.383376,25.000000,200.000000,4.550000,0.020000
Serra,3,53,53,,28,5,22.512504,Faggio,True,0.060000,0.688536,25.000000,200.000000,3.570000,0.030000
Serra,3,53,54,,27,5,22.190476,Faggio,True,0.060000,0.631143,25.000000,200.000000,3.700000,0.030000
Serra,3,53,55,,31,6,23.413770,Faggio,True,0.080000,0.877549,25.000000,200.000000,3.230000,0.030000
Serra,3,53,56,,18,3,16.455924,Abete,True,0.030000,0.207081,25.000000,200.000000,5.560000,0.010000
Serra,3,53,57,,30,6,23.123423,Faggio,True,0.070000,0.811715,25.000000,200.000000,3.330000,0.030000
Serra,3,53,58,,8,1,6.386442,Abete,True,0.010000,0.016821,25.000000,200.000000,12.500000,0.000000
Serra,3,53,59,,20,4,19.533110,Faggio,True,0.030000,0.305255,25.000000,200.000000,5.000000,0.020000
Serra,3,53,60,,20,4,17.764207,Abete,True,0.030000,0.274999,25.000000,200.000000,5.000000,0.020000
Serra,3,53,61,,37,7,24.980456,Faggio,True,0.110000,1.333346,25.000000,200.000000,2.700000,0.040000
Serra,3,53,62,,32,6,23.694898,Faggio,True,0.080000,0.946242,25.000000,200.000000,3.130000,0.030000
Serra,3,53,63,,9,2,7.848977,Abete,True,0.010000,0.025811,25.000000,200.000000,11.110000,0.000000
Serra,3,53,64,,9,2,7.848977,Abete,True,0.010000,0.025811,25.000000,200.000000,11.110000,0.000000
Serra,3,53,65,,22,4,20.377063,Faggio,True,0.040000,0.385104,25.000000,200.000000,4.550000,0.020000
Serra,3,53,66,,14,3,13.335303,Abete,True,0.020000,0.102645,25.000000,200.000000,7.140000,0.000000
Serra,3,53,67,,13,2,12.415089,Abete,True,0.010000,0.082739,25.000000,200.000000,7.690000,0.000000
Serra,4,59,1,,50,10,29.141972,Abete,True,0.200000,2.774668,37.000000,200.000000,2.960000,0.090000
Serra,4,59,2,,68,13,32.960071,Abete,True,0.360000,5.791802,37.000000,200.000000,2.180000,0.130000
Serra,4,59,3,,46,9,28.106606,Abete,True,0.170000,2.266774,37.000000,200.000000,3.220000,0.090000
Serra,4,59,4,,48,9,28.635077,Abete,True,0.180000,2.513569,37.000000,200.000000,3.080000,0.090000
Serra,4,59,5,,51,10,29.387865,Abete,True,0.200000,2.910630,37.000000,200.000000,2.900000,0.090000
Serra,4,59,6,,63,12,32.011733,Abete,True,0.310000,4.830557,37.000000,200.000000,2.350000,0.120000
Serra,4,59,7,,56,11,30.549197,Abete,True,0.250000,3.645300,37.000000,200.000000,2.640000,0.100000
Serra,4,59,8,,39,8,26.056778,Abete,True,0.120000,1.513266,37.000000,200.000000,3.790000,0.070000
Serra,4,59,9,,67,13,32.776109,Abete,True,0.350000,5.591802,37.000000,200.000000,2.210000,0.120000
Serra,4,59,10,,44,9,27.554640,Abete,True,0.150000,2.034124,37.000000,200.000000,3.360000,0.080000
Serra,4,59,11,,57,11,30.768976,Abete,True,0.260000,3.803329,37.000000,200.000000,2.600000,0.110000
Serra,4,59,12,,54,11,30.097613,Abete,True,0.230000,3.340389,37.000000,200.000000,2.740000,0.100000
Serra,4,59,13,,33,6,23.982434,Abete,True,0.090000,0.999498,37.000000,200.000000,4.480000,0.060000
Serra,4,59,14,,34,7,24.353124,Abete,True,0.090000,1.076907,37.000000,200.000000,4.350000,0.060000
